obs_ID,study_ID,year_pub,C_mean,C_sd,C_n,T_mean,T_sd,T_n
obs351,Eckstein & Donath,2005,8.91,8.121398894,5,3.68,1.732952683,5
obs352,Eckstein & Donath,2005,35.351,20.03293301,5,3.68,1.732952683,5
obs353,Eckstein & Donath,2005,7.931,9.086262227,5,2.84,4.926057754,5
obs354,Eckstein & Donath,2005,17.234,26.82163539,5,2.84,4.926057754,5
obs355,Eckstein & Donath,2005,56.108,22.99013291,5,2.84,4.926057754,5
obs356,Eckstein & Donath,2005,6.952,7.553437628,5,3.819,5.58346174,5
obs357,Eckstein & Donath,2005,21.934,18.28320982,5,3.819,5.58346174,5
obs358,Eckstein & Donath,2005,45.043,34.04748906,5,3.819,5.58346174,5
obs359,Eckstein & Donath,2005,23.878,9.354590384,5,4.794,3.047760653,5
obs360,Eckstein & Donath,2005,38.825,11.0361135,5,4.794,3.047760653,5
obs361,Eckstein & Donath,2005,46.816,11.66668467,5,4.794,3.047760653,5
obs362,Eckstein & Donath,2005,53.678,8.829114409,5,15.417,4.729283772,5
obs363,Eckstein & Donath,2005,56.78,21.75582339,5,15.417,4.729283772,5
obs364,Eckstein & Donath,2005,54.9,11.45649428,5,15.417,4.729283772,5
obs365,Hölzel,2005,8.5,3.872983346,4,7.25,1.892969449,4
obs366,Hölzel,2005,3,2.449489743,4,2.5,3.109126351,4
obs367,Hölzel,2005,1.5,1.290994449,4,1.75,2.362907813,4
obs368,Hölzel,2005,3.25,3.593976442,4,2.75,2.217355783,4
obs369,Hölzel,2005,15.25,10.68877916,4,9,4.69041576,4
obs370,Hölzel,2005,19.75,15.23975065,4,23.75,2.62995564,4
obs371,Hölzel,2005,17.5,5.916079783,4,19.25,15.96610994,4
obs372,Hölzel,2005,21,9.831920803,4,23.25,6.701989754,4
obs373,Hölzel,2005,22.5,3.109126351,4,24.75,12.6062154,4
obs374,Hölzel,2005,20.75,15.71358224,4,17,10.8012345,4
obs375,Hölzel,2005,7,4.966554809,4,4.5,3.31662479,4
obs376,Hölzel,2005,16.25,4.924428901,4,10,7.348469228,4
obs377,Hölzel,2005,37.75,27.37851956,4,18.75,11.08677891,4
obs378,Hölzel,2005,2.5,2.645751311,4,1.25,2.5,4
obs379,Hölzel,2005,3,2.581988897,4,2,1.154700538,4
obs380,Hölzel,2005,3,2.581988897,4,2,3.366501646,4
obs381,Hölzel,2005,10.25,10.68877916,4,17,8.164965809,4
obs382,Hölzel,2005,8,7.615773106,4,13.5,7.593857167,4
obs383,Hölzel,2005,16,15.05545305,4,5.5,4.203173404,4
obs384,Hölzel,2005,13.25,6.34428877,4,4.25,3.304037934,4
obs385,Hölzel,2005,14.25,9.912113801,4,16.5,12.12435565,4
obs386,Hölzel,2005,3.5,15.88238017,4,13,14.09491634,4
obs387,Hölzel,2005,3,5.916079783,4,4.5,5.686240703,4
obs388,Hölzel,2005,2.25,7.702813339,4,2,4.163331999,4
obs389,Spackova & Leps,2004,94.74,142.2012482,4,94.174,141.3006159,4
obs390,Xiong et al,2003,9.5,1.2,4,12.8,0.9,4
obs391,Xiong et al,2003,13.3,1.5,4,5.3,0.8,4
obs392,Xiong et al,2003,17.5,1.5,4,9.8,1,4
obs393,Wilsey & Polley,2003,95.117,49.43499085,5,100.772,55.18615768,5
obs394,Wilsey & Polley,2003,126.996,48.86032138,5,141.903,49.43499085,5
obs395,Wilsey & Polley,2003,172.236,48.86032138,5,204.628,48.28900601,5
obs396,Wilsey & Polley,2003,122.879,49.43499085,5,347.044,48.28900601,5
obs397,Alexander & Schrag,2003,23.826,7.745966692,15,40.783,13.80718563,15
obs398,Alexander & Schrag,2003,15.304,7.07206759,15,40.783,15.82888294,15
obs399,Jensen & Gutekunst,2003,41.875,2.695896352,8,40.25,2.49284691,8
obs400,Jensen & Gutekunst,2003,41.375,2.973093627,8,40.25,2.49284691,8
obs401,Jensen & Gutekunst,2003,34.75,4.713203339,8,41.625,3.020761493,8
obs402,Jensen & Gutekunst,2003,34.625,5.153015761,8,35.625,6.738747234,8
obs403,Jensen & Gutekunst,2003,30,7.745966692,8,37,4.750939757,8
obs404,Jensen & Gutekunst,2003,26.875,3.39905449,8,36.5,7.745966692,8
obs405,Jensen & Gutekunst,2003,26.5,9.149551121,8,40.5,4.956957592,8
obs406,Jensen & Gutekunst,2003,25.875,3.758324095,8,26.875,5.642631099,8
obs407,Jensen & Gutekunst,2003,25.75,3.575711717,8,26.875,5.642631099,8
obs408,Jensen & Gutekunst,2003,23.125,8.526220064,8,36.5,7.745966692,8
obs409,Jensen & Gutekunst,2003,21.75,3.453776401,8,27.375,3.583194903,8
obs410,Jensen & Gutekunst,2003,21.75,7.343607521,8,20.5,6.391959235,8
obs411,Jensen & Gutekunst,2003,21.25,3.845219667,8,31,4,8
obs412,Jensen & Gutekunst,2003,19.875,4.257346591,8,23,3.703280399,8
obs413,Jensen & Gutekunst,2003,19.75,5.946187254,8,39,3.380617019,8
obs414,Jensen & Gutekunst,2003,19.75,6.250714245,8,32.5,5.209880723,8
obs415,Jensen & Gutekunst,2003,18.875,5.962681564,8,39,3.380617019,8
obs416,Jensen & Gutekunst,2003,16.875,4.356850107,8,35.625,3.335416016,8
obs417,Jensen & Gutekunst,2003,16.125,4.421942043,8,37,4.750939757,8
obs418,Jensen & Gutekunst,2003,15.625,11.09617051,8,40.5,4.956957592,8
obs419,Jensen & Gutekunst,2003,15.375,3.777281713,8,27.375,3.583194903,8
obs420,Jensen & Gutekunst,2003,13.5,3.77964473,8,29.875,4.549332761,8
obs421,Jensen & Gutekunst,2003,12.5,3.11677489,8,35.625,3.335416016,8
obs422,Jensen & Gutekunst,2003,12.5,2.777460299,8,23,3.703280399,8
obs423,Jensen & Gutekunst,2003,11.5,3.023715784,8,25,6.94879229,8
obs424,Jensen & Gutekunst,2003,10.75,4.862392121,8,26.625,8.052284503,8
obs425,Jensen & Gutekunst,2003,10,5.126959556,8,32.5,5.209880723,8
obs426,Jensen & Gutekunst,2003,9,3.422613872,8,29.875,4.549332761,8
obs427,Jensen & Gutekunst,2003,8.75,4.773438413,8,16.75,3.615443067,8
obs428,Jensen & Gutekunst,2003,8.75,4.832922807,8,16.75,3.615443067,8
obs429,Jensen & Gutekunst,2003,8.625,4.50198369,8,24.25,6.227817779,8
obs430,Jensen & Gutekunst,2003,8.5,3.505098328,8,13.375,2.445841953,8
obs431,Jensen & Gutekunst,2003,8,2,8,13.625,2.55999442,8
obs432,Jensen & Gutekunst,2003,7.125,4.703721931,8,26.625,8.052284503,8
obs433,Jensen & Gutekunst,2003,7.125,1.552647509,8,13.625,2.55999442,8
obs434,Jensen & Gutekunst,2003,6.75,4.832922807,8,20.5,6.391959235,8
obs435,Jensen & Gutekunst,2003,6.375,3.248626083,8,41.625,3.020761493,8
obs436,Jensen & Gutekunst,2003,6.375,1.846811925,8,24.25,6.227817779,8
obs437,Jensen & Gutekunst,2003,6.25,2.815771906,8,31.875,5.792544469,8
obs438,Jensen & Gutekunst,2003,5.625,1.995530721,8,31,4,8
obs439,Jensen & Gutekunst,2003,5.375,1.407885953,8,5.75,1.669045921,8
obs440,Jensen & Gutekunst,2003,5.25,0.707106781,8,9.375,2.199837656,8
obs441,Jensen & Gutekunst,2003,5,2.267786838,8,13.375,2.445841953,8
obs442,Jensen & Gutekunst,2003,4.875,2.100170061,8,10,6.391959235,8
obs443,Jensen & Gutekunst,2003,4.625,2.503568881,8,25,6.94879229,8
obs444,Jensen & Gutekunst,2003,4.125,1.125991626,8,35.625,6.738747234,8
obs445,Jensen & Gutekunst,2003,3.875,1.642080562,8,13.75,3.412163118,8
obs446,Jensen & Gutekunst,2003,3.875,2.642374473,8,12.125,4.454131309,8
obs447,Jensen & Gutekunst,2003,3.875,2.642374473,8,10,6.391959235,8
obs448,Jensen & Gutekunst,2003,3.25,2.121320344,8,12.125,4.454131309,8
obs449,Jensen & Gutekunst,2003,3.25,1.281739889,8,11.125,3.226563851,8
obs450,Jensen & Gutekunst,2003,2.625,1.922609833,8,10,3.545621042,8
obs451,Jensen & Gutekunst,2003,2.125,1.125991626,8,5.75,1.669045921,8
obs452,Jensen & Gutekunst,2003,1.75,1.164964745,8,2.875,2.100170061,8
obs453,Jensen & Gutekunst,2003,1.5,1.690308509,8,15.75,4.026696626,8
obs454,Jensen & Gutekunst,2003,1.25,0.88640526,8,31.875,5.792544469,8
obs455,Jensen & Gutekunst,2003,1.25,1.035098339,8,28.25,5.007137762,8
obs456,Jensen & Gutekunst,2003,1.125,1.552647509,8,15.75,4.026696626,8
obs457,Jensen & Gutekunst,2003,1.125,1.552647509,8,10,3.545621042,8
obs458,Jensen & Gutekunst,2003,1.125,1.642080562,8,9.375,2.199837656,8
obs459,Jensen & Gutekunst,2003,0.5,0.755928946,8,28.25,5.007137762,8
obs460,Jensen & Gutekunst,2003,0.375,0.744023809,8,31.625,1.846811925,8
obs461,Jensen & Gutekunst,2003,0.375,1.060660172,8,2.875,2.100170061,8
obs462,Jutila & Grace,2002,8.186,9.491576397,10,54.571,49.61297421,10
obs463,Delach & Kimmerer,2002,5.22,2.33,5,0.61,1.37,5
obs464,Delach & Kimmerer,2002,31.35,15.08,5,17.52,21.72,5
obs465,Delach & Kimmerer,2002,2.13,2.31,5,1.07,1.559,5
obs466,Delach & Kimmerer,2002,4.27,6.95,5,13.87,13.12,5
obs467,Wilby & Brown,2001,3.946,2.537937154,5,21.198,7.339893136,5
obs468,Barritt & Facelli,2001,2.396,1.614,16,16.267,1.866,16
obs469,Barritt & Facelli,2001,0.908,0.782,16,2.648,1.816,16
obs470,Barritt & Facelli,2001,1.093,0.958,16,6.842,2.132,16
obs471,Barritt & Facelli,2001,3.563,1.12,16,6.262,1.323,16
obs472,Boeken & Orenstein,2001,7452.26,195.7431547,5,7600.849,242.0744832,5
obs473,Boeken & Orenstein,2001,7728.238,189.9003091,5,7600.849,242.0744832,5
obs474,Boeken & Orenstein,2001,5074.31,379.798382,5,5605.096,949.4970731,5
obs475,Boeken & Orenstein,2001,4989.384,522.2247319,5,5605.096,949.4970731,5
obs476,Boeken & Orenstein,2001,2377.919,522.2247319,5,2080.679,617.1726503,5
obs477,Boeken & Orenstein,2001,3163.482,474.7485366,5,2080.679,617.1726503,5
obs478,Boeken & Orenstein,2001,1995.754,807.0729594,5,63.694,150.129604,5
obs479,Boeken & Orenstein,2001,3142.251,522.2247319,5,63.694,150.129604,5
obs480,Boeken & Orenstein,2001,1316.348,996.9732684,5,997.877,1139.397382,5
obs481,Boeken & Orenstein,2001,2335.456,808.4682658,5,997.877,1139.397382,5
obs482,Boeken & Orenstein,2001,5732.484,189.9003091,5,4755.839,379.798382,5
obs483,Boeken & Orenstein,2001,6157.113,284.8504636,5,4755.839,379.798382,5
obs484,Nash Suding & Goldberg,1999,7.895,8.40737462,3,14.269,8.002074731,3
obs485,Nash Suding & Goldberg,1999,6.316,3.950807892,3,11.579,4.051266839,3
obs486,Nash Suding & Goldberg,1999,1.287,0.607949833,3,1.345,0.405299889,3
obs487,Nash Suding & Goldberg,1999,9.65,8.102533678,3,18.655,7.899883733,3
obs488,Nash Suding & Goldberg,1999,0.292,0.505758836,3,0.702,0.607949833,3
obs489,Nash Suding & Goldberg,1999,5.614,1.721658503,3,6.959,1.622931607,3
obs490,Nash Suding & Goldberg,1999,3.567,8.40737462,3,4.62,8.305183622,3
obs491,Nash Suding & Goldberg,1999,2.982,4.051266839,3,2.632,4.153457837,3
obs492,Nash Suding & Goldberg,1999,0.936,0.505758836,3,0.996,0.505758836,3
obs493,Nash Suding & Goldberg,1999,5.322,7.799424786,3,4.327,7.899883733,3
obs494,Nash Suding & Goldberg,1999,0.936,0.505758836,3,0.994,0.516151141,3
obs495,Nash Suding & Goldberg,1999,8.246,1.621199556,3,2.982,1.927772549,3
obs496,Foster & Gross,1998,16.056,60.84,6,35.493,131.832,6
obs497,Foster & Gross,1998,3.944,25.344,6,9.014,60.84,6
obs498,Foster & Gross,1998,3.239,25.344,6,35.493,131.832,6
obs499,Nakamura,1996,12.292,6.66506159,6,0.096,1.474779984,236
obs500,Nakamura,1996,18.662,8.760712985,12,1.889,3.602239304,198
obs501,Bosy & Reader,1995,42.446,17.44521573,3,84.173,9.967952398,3
obs502,Bosy & Reader,1995,71.223,11.85415573,3,95.683,8.099069576,3
obs503,Jong & Klinkhamer,1985,50.63,13.89,8,45.67,18.51,6
obs504,Gross,1984,36.364,5.038535799,3,32.364,15.74607389,3
obs505,Gross,1984,60.365,10.72659065,3,0.06,10.70753809,3
obs506,Gross,1984,73.091,12.59720552,3,54.909,17.63574132,3
obs507,Gross,1984,16.727,7.558669724,3,16.364,1.408157307,3
obs508,Gross,1984,18.545,3.148868368,3,46.547,6.92820323,3
obs509,Gross,1984,22.909,22.05247088,3,39.273,10.0770716,3
obs510,Gross,1984,43.636,7.558669724,3,43.274,7.584650486,3
obs511,Gross,1984,64.727,6.92820323,3,54.183,15.1294638,3
obs512,Gross,1984,64.364,3.148868368,3,44.364,7.558669724,3
obs513,Gross,1984,9.818,3.779334862,3,22.182,3.779334862,3
obs514,Gross,1984,22.548,11.96673903,3,48.364,4.408069305,3
obs515,Gross,1984,14.182,7.584650486,3,52.365,4.408069305,3
obs516,Gross,1984,4.364,2.520133925,3,5.091,2.520133925,3
obs517,Gross,1984,48,5.038535799,3,29.455,17.00527483,3
obs518,Gross,1984,66.909,1.889667431,3,34.909,11.96673903,3
obs519,Gross,1984,4,1.259200937,3,4.727,1.259200937,3
obs520,Gross,1984,30.182,6.297736736,3,22.545,13.22593997,3
obs521,Gross,1984,50.545,11.96673903,3,56,7.558669724,3
obs522,Gross,1984,3.273,1.259200937,3,2.182,0.630466494,3
obs523,Gross,1984,9.091,5.038535799,3,1.818,0.630466494,3
obs524,Gross,1984,78.91,1.889667431,3,65.818,22.67427712,3
obs525,Gross,1984,2.545,1.259200937,3,2.932,1.991858429,3
obs526,Gross,1984,4.016,3.779334862,3,5.455,1.991858429,3
obs527,Gross,1984,64,2.520133925,3,65.818,3.779334862,3
obs528,Gross,1984,66.182,5.669002293,3,25.818,12.59720552,3
obs529,Gross,1984,57.818,3.831296386,3,53.456,13.85640646,3
obs530,Gross,1984,54.545,14.48687295,3,38.911,22.05247088,3
obs531,Gross,1984,28.364,11.35532509,3,23.273,6.297736736,3
obs532,Gross,1984,36,5.669002293,3,54.91,22.04381063,3
obs533,Gross,1984,40.729,5.669002293,3,35.275,10.70753809,3
obs534,Gross,1984,57.455,2.520133925,3,33.818,11.33627254,3
obs535,Gross,1984,53.092,1.408157307,3,32.727,17.00527483,3
obs536,Gross,1984,43.273,5.038535799,3,29.818,9.469121765,3
obs537,Gross,1984,41.456,12.59720552,3,44.002,5.038535799,3
obs538,Gross,1984,50.551,10.72659065,3,36.729,3.148868368,3
obs539,Gross,1984,36,11.96673903,3,51.278,8.187404167,3
obs540,Goldberg & Werner,1983,1.8,2.167948339,5,24.8,15.91225942,5
obs541,Goldberg & Werner,1983,7.6,3.911521443,5,44,16.80773631,5
obs542,Werner,1975,38.25,2.4666,10,45.2,3.1939,10
obs543,Werner,1975,41.75,3.352,10,45.2,3.1939,10
obs544,Eckstein,,30,20.97617696,6,13.33333333,32.65986324,6
obs545,Eckstein,,27,15.88710169,6,1.333333333,2.065591118,6
obs546,Eckstein,,13.66666667,13.93795777,6,0.333333333,0.816496581,6
obs547,Eckstein,,60,35.77708764,6,23.33333333,23.38090389,6
obs548,Eckstein,,35.14285714,19.21309078,7,8.666666667,5.750362307,6
obs549,Eckstein,,33.33333333,32.65986324,6,6.666666667,10.32795559,6
obs550,Eckstein,,19.2,13.97139936,5,10,10.73312629,6
obs551,Eckstein,,60,24.49489743,5,6.666666667,16.32993162,6
obs552,Eckstein,,26,14.8593405,6,6.333333333,4.966554809,6
obs553,Eckstein,,22.66666667,5.316640543,6,5.666666667,7.420691792,6
obs554,Eckstein,,40,28.28427125,6,3.333333333,8.164965809,6
obs555,Eckstein,,38.33333333,7.527726527,6,0.333333333,0.816496581,6
obs556,Eckstein,,23.33333333,29.43920289,6,3.333333333,8.164965809,6
obs557,Eckstein,,14.66666667,14.62418089,6,5.666666667,3.444802849,6
obs558,Eckstein,,3.666666667,3.204163958,6,2,4,6
obs559,Eckstein,,0.692,0.149259506,10,0.516,0.127123562,10
obs560,Eckstein,,0.576,0.191317798,10,0.624,0.140721356,10
obs561,Eckstein,,0.608,0.214086198,10,0.584,0.100876657,10
obs562,Eckstein,,0.652,0.06514292,10,0.584,0.232743636,10
obs563,Eckstein,,0.196,0.173609044,10,0.2,0.089492458,10
obs564,Eckstein,,0.22,0.170762994,10,0.212,0.200488404,10
obs565,Loydi,,0.428571429,0.786795792,7,0.833333333,0.752772653,6
obs566,Loydi,,1.75,0.88640526,8,1,1.825741858,7
obs567,Loydi,,2.714285714,2.214669706,7,2.142857143,3.184785259,7
obs568,Loydi,,2.375,1.060660172,8,3,1.632993162,7
obs569,Loydi,,6.333333333,5.522680509,9,5.625,3.159452936,8
obs570,Loydi,,8.875,7.989949043,8,10.625,6.823017766,8
obs571,Loydi,,2.5,2.828427125,8,2.285714286,1.380131119,7
obs572,Loydi,,3.444444444,2.242270675,9,3.5,2.725540575,8
obs573,Loydi,,4.625,2.973093627,8,3.5,3.77964473,8
obs574,Loydi,,2.2,1.686548085,10,1.25,1.864744682,12
obs575,Loydi,,1.909090909,1.221027883,11,1.285714286,1.540657773,14
obs576,Loydi,,3.818181818,2.713602101,11,2.538461538,2.875627022,13
obs577,Loydi,,10.54545455,6.68376595,11,10.07142857,9.825119187,14
obs578,Loydi,,23.90909091,10.52097472,11,22.15384615,15.18687017,13
