obs_ID,study_ID,year_pub,C_mean,C_sd,C_n,T_mean,T_sd,T_n
obs301,10.1007/s10886-005-1340-2,2005,10,15.1789,40,5,11.3842,40
obs302,10.1111/j.0030-1299.2005.13634.x,2005,18.07,5.7553,40,22.24,7.0835,40
obs303,10.1111/j.0030-1299.2005.13634.x,2005,26.07,7.1467,40,36.22,12.6491,40
obs304,10.1111/j.0030-1299.2005.13634.x,2005,11.5,9.1706,40,30.6,25.2982,40
obs305,10.1111/j.0030-1299.2005.13634.x,2005,141.8,26.6896,40,147.4,23.0214,40
obs306,10.1111/j.0030-1299.2005.13634.x,2005,35.3,14.42,40,41.1,12.3961,40
obs307,10.1111/j.0030-1299.2005.13634.x,2005,66.7,11.2577,40,77.4,23.9068,40
obs308,10.1111/j.0030-1299.2005.13634.x,2005,270.5,52.3673,40,379.5,133.1319,40
obs309,10.1111/j.0030-1299.2005.13634.x,2005,41.6,8.3484,40,44.7,5.3759,40
obs310,10.1111/j.0030-1299.2005.13634.x,2005,403.7,84.1798,40,450.1,105.8731,40
obs311,10.1111/j.0030-1299.2005.13634.x,2005,21.8,3.4785,40,30.1,5.6289,40
obs312,10.1111/j.0030-1299.2005.13634.x,2005,41.6,8.0954,40,49.7,13.5978,40
obs313,10.1111/j.0030-1299.2005.13634.x,2005,22.5,3.7947,40,15.8,3.1623,40
obs314,10.1111/j.0030-1299.2005.13634.x,2005,10.8,1.8974,40,9.3,2.3401,40
obs315,10.1111/j.0030-1299.2005.13634.x,2005,92.6,41.0464,40,113.9,19.6061,40
obs316,10.1111/j.0030-1299.2005.13634.x,2005,132,22.5154,40,137.6,21.7565,40
obs317,10.1111/j.1365-2486.2005.01006.x,2005,0.7,4.7434,10,0.68,6.6408,10
obs318,10.1111/j.1365-2486.2005.01006.x,2005,1.7,36.3662,10,4.5,53.7587,10
obs319,10.1111/j.1365-2486.2005.01006.x,2005,0.7,12.0167,10,0.9,8.8544,10
obs320,10.1111/j.1365-2486.2005.01006.x,2005,1.1,44.2719,10,0.65,39.5285,10
obs321,10.1111/j.1365-2486.2005.01006.x,2005,1.9,39.5285,10,2.5,40.1609,10
obs322,10.1111/j.1365-2486.2005.01006.x,2005,0.2,9.9612,10,0.5,9.8031,10
obs323,0098-0331/04/1100-2309/0,2004,75.9,27.2,4,54.1,44.8,4
obs324,0098-0331/04/1100-2309/0,2004,30.29,5.58,4,25.95,2.9,4
obs325,0098-0331/04/1100-2309/0,2004,13.62,4.22,4,25.52,4.32,4
obs326,0098-0331/04/1100-2309/0,2004,42.1,8.6,4,52.1,13.2,4
obs327,0098-0331/04/1100-2309/0,2004,195.9,10.2,4,332.8,44.2,4
obs328,0098-0331/04/1100-2309/0,2004,278,204,4,229,54,4
obs329,0098-0331/04/1100-2309/0,2004,2512,1254,4,1945,652,4
obs330,0098-0331/04/1100-2309/0,2004,17.5,1.8,4,13,1.2,4
obs331,10.1111/j.1365-2486.2004.00800.x,2004,1150,610.9027,6,1050,623.1502,6
obs332,10.1111/j.1365-2486.2004.00800.x,2004,0.135,0.0512,6,0.12,0.0507,6
obs333,10.1111/j.1365-2486.2004.00800.x,2004,1150,610.9027,6,1100,529.0898,6
obs334,10.1111/j.1365-2486.2004.00800.x,2004,0.135,0.0512,6,0.134,0.0375,6
obs335,10.1007/S00442-004-1572-9,2004,25.8,4.4272,10,20.5,3.7947,10
obs336,10.1007/S00442-004-1572-9,2004,0.46,0.0387,15,0.49,0.0387,15
obs337,10.1007/S00442-004-1572-9,2004,0.55,0.0748,14,0.55,0.0374,14
obs338,10.1007/S00442-004-1572-9,2004,2.8,1.9365,15,5,3.0984,15
obs339,10.1007/S00442-004-1572-9,2004,15.8,5.8095,15,22.5,6.5841,15
obs340,10.1007/S00442-004-1572-9,2004,2.42,0.426,15,2.66,0.4648,15
obs341,10.1007/S00442-004-1572-9,2004,2.39,0.449,14,2.41,0.449,14
obs342,10.1007/S00442-004-1572-9,2004,34.6,4.111,10,34.2,6.0083,10
obs343,10.1007/S00442-004-1572-9,2004,399,80.4984,20,464,76.0263,20
obs344,10.1007/S00442-004-1572-9,2004,3.1,3.0984,15,6.2,5.4222,15
obs345,10.1007/S00442-004-1572-9,2004,10.2,3.4857,15,11.6,4.6476,15
obs346,10.1007/S00442-004-1572-9,2004,18.2,2.5298,10,18.1,4.4272,10
obs347,10.1007/S00442-004-1572-9,2004,0.28,0.0387,15,0.27,0.1162,15
obs348,10.1007/S00442-004-1572-9,2004,0.36,0.0748,14,0.38,0.0748,14
obs349,10.1007/S00442-004-1572-9,2004,8.1,5.4222,15,9.6,7.3587,15
obs350,10.1007/S00442-004-1572-9,2004,11.9,6.1968,15,12.6,8.1333,15
obs351,10.1007/S00442-004-1572-9,2004,2.13,0.2711,15,2.15,0.6584,15
obs352,10.1007/S00442-004-1572-9,2004,2.14,0.3367,14,2.18,0.2993,14
obs353,10.1007/S00442-004-1572-9,2004,55.5,3.1623,10,55.8,2.5298,10
obs354,10.1007/S00442-004-1572-9,2004,669,169.9412,20,751,250.4396,20
obs355,10.1007/S00442-004-1572-9,2004,3,0.7746,15,2.8,1.1619,15
obs356,10.1111/j.1439-0418.2004.00921.723?730,2004,1.8,0.0548,30,2.5,0.1643,30
obs357,10.1111/j.1439-0418.2004.00921.723?730,2004,34,5.2581,30,43,7.0108,30
obs358,10.1111/j.1439-0418.2004.00921.723?730,2004,103,7.1204,30,130.5,2.5743,30
obs359,10.1111/j.1439-0418.2004.00921.723?730,2004,178,7.8872,30,189,2.3004,30
obs360,10.1111/j.1439-0418.2004.00921.723?730,2004,208,8.3802,30,220,1.7527,30
obs361,10.1111/j.1439-0418.2004.00921.723?730,2004,12.3,0.2191,30,11.7,1.205,30
obs362,10.1111/j.1439-0418.2004.00921.723?730,2004,12.5,1.205,30,11.9,1.0407,30
obs363,10.1111/j.1439-0418.2004.00921.723?730,2004,9.95,0.2739,30,11,1.4241,30
obs364,10.1111/j.1439-0418.2004.00921.723?730,2004,8,0.0438,30,9.05,0.2191,30
obs365,10.1007/s00442-004-1516-4,2004,73,60.6911,48,60,101.3596,48
obs366,10.1007/s00442-004-1516-4,2004,9.74,3.6373,12,10.89,3.8452,12
obs367,10.1007/s00442-004-1516-4,2004,96.31,15.9002,12,119.17,24.2834,12
obs368,10.1007/s00442-004-1516-4,2004,2.98,0.4157,12,3.48,0.5196,12
obs369,10.1007/s00442-004-1516-4,2004,14.99,1.5242,12,16.74,1.1778,12
obs370,10.1007/s00442-004-1516-4,2004,0.97,0.2771,12,0.87,0.3118,12
obs371,10.1007/s00442-004-1516-4,2004,2.82,0.2771,12,2.54,0.1732,12
obs372,10.1007/s00442-004-1516-4,2004,3.74,0.6928,12,4.33,1.3164,12
obs373,10.1111/j.1365-2486.2004.00856.x,2004,11.6,1.4142,8,5.1,0.5657,8
obs374,10.1111/j.1365-2486.2004.00856.x,2004,0.228,0.0283,8,0.16,0.0849,8
obs375,10.1111/j.1365-2486.2004.00856.x,2004,3.8,1.4142,8,5.4,1.6971,8
obs376,10.1111/j.1365-2486.2004.00856.x,2004,13.4,2.5456,8,16.4,3.677,8
obs377,10.1111/j.1365-2486.2004.00856.x,2004,1.2,0.8485,8,1.8,0.5657,8
obs378,10.1111/j.1365-2486.2004.00856.x,2004,2.4,0.8485,8,2.8,1.6971,8
obs379,10.1111/j.1365-2486.2004.00856.x,2004,10.2,0.8485,8,10.1,1.1314,8
obs380,10.1111/j.1365-2486.2004.00856.x,2004,2.33,0.2828,8,2.12,0.2828,8
obs381,10.1111/j.1365-2486.2004.00856.x,2004,22.1,0.5657,8,19.9,0.2828,8
obs382,10.1111/j.1365-2486.2004.00856.x,2004,9.6,1.6971,8,11,1.9799,8
obs383,10.1111/j.1365-2486.2004.00856.x,2004,10,0.8485,8,10.2,0.8485,8
obs384,10.1111/j.1365-2486.2004.00856.x,2004,0.19,0.1131,8,0.15,0.1131,8
obs385,10.1111/j.1365-2486.2004.00856.x,2004,5.8,1.1314,8,7,1.1314,8
obs386,10.1111/j.1365-2486.2004.00856.x,2004,15.6,1.1314,8,16.7,1.4142,8
obs387,10.1111/j.1365-2486.2004.00856.x,2004,53.4,14.1421,8,41.8,0.5657,8
obs388,10.1111/j.1365-2486.2004.00856.x,2004,0.5,0.2828,8,0.6,0.2828,8
obs389,10.1111/j.1365-2486.2004.00856.x,2004,11.6,1.9799,8,10.9,0.5657,8
obs390,10.1111/j.1365-2486.2004.00856.x,2004,1.98,0.2828,8,2.06,0.2828,8
obs391,10.1111/j.1365-2486.2004.00856.x,2004,20.7,1.4142,8,19,0.5657,8
obs392,10.1111/j.1365-2486.2004.00856.x,2004,9.8,0.2828,8,9.7,0.5657,8
obs393,10.1111/j.1365-2486.2004.00856.x,2004,9.3,0.5657,8,8.7,0.8485,8
obs394,10.1111/j.1365-2486.2004.00856.x,2004,0.164,0.0198,8,0.21,0.0283,8
obs395,10.1111/j.1365-2486.2004.00856.x,2004,4,1.6971,8,2.7,0.8485,8
obs396,10.1111/j.1365-2486.2004.00856.x,2004,17.9,1.9799,8,18,1.4142,8
obs397,10.1111/j.1365-2486.2004.00856.x,2004,3,1.1314,8,3.1,0.5657,8
obs398,10.1111/j.1365-2486.2004.00856.x,2004,14.4,1.4142,8,11.6,1.1314,8
obs399,10.1111/j.1365-2486.2004.00856.x,2004,18,0.8485,8,17.9,1.4142,8
obs400,10.1111/j.1365-2486.2004.00856.x,2004,2.44,0.2828,8,2.56,0.2828,8
obs401,10.1111/j.1365-2486.2004.00856.x,2004,10.6,1.4142,8,11.3,1.4142,8
obs402,10.1111/j.1365-2486.2004.00856.x,2004,13.9,0.8485,8,15.3,1.1314,8
obs403,10.1021/jf049358v,2004,0.34,0.4472,20,0.28,0.1789,20
obs404,10.1021/jf049358v,2004,0.28,0.5367,20,0.12,0.3578,20
obs405,10.1021/jf049358v,2004,41.9,1.7391,6,42.2,1.5922,6
obs406,10.1021/jf049358v,2004,0.26,0.3394,8,0.18,0.3394,8
obs407,10.1021/jf049358v,2004,0.13,0.1697,8,0.08,0.0566,8
obs408,10.1021/jf049358v,2004,0.6,0.098,6,0.65,0.147,6
obs409,10.1021/jf049358v,2004,0.22,0.3578,20,0.17,0.2683,20
obs410,10.1021/jf049358v,2004,0.23,0.4472,20,0.14,0.5367,20
obs411,10.1021/jf049358v,2004,42.5,0.9798,6,43.9,1.0778,6
obs412,10.1021/jf049358v,2004,0.07,0.198,8,0.09,0.198,8
obs413,10.1021/jf049358v,2004,0.11,0.2828,8,0.2,0.396,8
obs414,10.1021/jf049358v,2004,0.3,0.5091,8,0.19,0.396,8
obs415,10.1021/jf049358v,2004,0.53,0.0245,6,0.6,0.1715,6
obs416,10.1021/jf049358v,2004,0.29,0.4472,20,0.265,0.2683,20
obs417,10.1021/jf049358v,2004,0.5,0.6261,20,0.12,0.3578,20
obs418,10.1021/jf049358v,2004,15.2,1.4142,8,12.2,3.9598,8
obs419,10.1021/jf049358v,2004,0.33,0.3394,8,0.43,0.8485,8
obs420,10.1021/jf049358v,2004,0.3,0.396,8,0.24,0.5657,8
obs421,10.1021/jf049358v,2004,0.16,0.1697,8,0.18,0.1414,8
obs422,10.1021/jf049358v,2004,3.2,0.2,4,1.8,0.0002,4
obs423,10.1021/jf049358v,2004,0.26,0.1789,20,0.22,0.1342,20
obs424,10.1021/jf049358v,2004,0.4,0.6261,20,0.14,0.4025,20
obs425,10.1021/jf049358v,2004,13.7,0.8485,8,12.1,0.5657,8
obs426,10.1021/jf049358v,2004,0.28,0.4243,8,0.36,0.4808,8
obs427,10.1021/jf049358v,2004,0.25,0.4808,8,0.49,0.2546,8
obs428,10.1021/jf049358v,2004,0.13,0.2546,8,0.2,0.3677,8
obs429,10.1021/jf049358v,2004,2.9,0.6,4,1.9,0.4,4
obs430,0046-225X/04/1609?1616$04.00/0,2004,0.4,0.9487,10,0.5,1.2649,10
obs431,0046-225X/04/1609?1616$04.00/0,2004,24,6.3246,10,20,9.4868,10
obs432,0046-225X/04/1609?1616$04.00/0,2004,5,9.4868,10,2,9.4868,10
obs433,0046-225X/04/1609?1616$04.00/0,2004,24,15.8114,10,17,18.9737,10
obs434,0046-225X/04/1609?1616$04.00/0,2004,27,18.9737,10,17,22.1359,10
obs435,10.1016/j.atmosenv.2003.10.029,2004,310,232.5511,5,205,122.9837,5
obs436,10.1016/j.atmosenv.2003.10.029,2004,310,252.6757,5,210,114.0395,5
obs437,10.1046/j.1529-8817.2003.00712.x,2003,0.12,0.0458,21,0.165,0.0367,21
obs438,10.1046/j.1529-8817.2003.00712.x,2003,0.225,0.0458,21,0.205,0.0321,21
obs439,10.1046/j.1529-8817.2003.00712.x,2003,0.175,0.0458,21,0.24,0.0412,21
obs440,10.1046/j.1529-8817.2003.00712.x,2003,0.21,0.0458,21,0.18,0.0412,21
obs441,10.1046/j.1365-2486.2003.00520.x,2003,69.5,16.9461,13,65,11.8983,13
obs442,10.1046/j.1365-2486.2003.00520.x,2003,4.3,1.2649,10,7.1,1.8974,10
obs443,10.1046/j.1365-2486.2003.00520.x,2003,38.3,9.9499,11,47.7,9.6182,11
obs444,10.1046/j.1365-2486.2003.00520.x,2003,1.17,0.2322,11,0.94,0.199,11
obs445,10.1046/j.1365-2486.2003.00520.x,2003,11.1,2.2136,10,12.5,1.8974,10
obs446,10.1046/j.1365-2486.2003.00520.x,2003,54,11.8983,13,52,12.6194,13
obs447,10.1046/j.1365-2486.2003.00520.x,2003,3,0.6325,10,4.5,1.2649,10
obs448,10.1046/j.1365-2486.2003.00520.x,2003,44.1,5.3066,11,59.3,6.9649,11
obs449,10.1046/j.1365-2486.2003.00520.x,2003,0.99,0.1327,11,0.73,0.0663,11
obs450,10.1046/j.1365-2486.2003.00520.x,2003,9.6,0.9487,10,9.3,1.5811,10
obs451,10.1046/j.1365-2486.2003.00520.x,2003,71,20.1911,13,64,10.4561,13
obs452,10.1046/j.1365-2486.2003.00520.x,2003,2.3,0.6325,10,3.1,0.9487,10
obs453,10.1046/j.1365-2486.2003.00520.x,2003,44.2,6.3016,11,59.6,6.6332,11
obs454,10.1046/j.1365-2486.2003.00520.x,2003,0.99,0.1327,11,0.72,0.0663,11
obs455,10.1046/j.1365-2486.2003.00520.x,2003,18.5,2.2136,10,19.3,0.9487,10
obs456,10.1046/j.1365-2486.2003.00520.x,2003,70.5,16.9461,13,70,17.6672,13
obs457,10.1046/j.1365-2486.2003.00520.x,2003,2.4,0.6325,10,2.5,1.5811,10
obs458,10.1046/j.1365-2486.2003.00520.x,2003,42.7,6.6332,11,53.4,7.2966,11
obs459,10.1046/j.1365-2486.2003.00520.x,2003,1.02,0.1327,11,0.81,0.0995,11
obs460,10.1046/j.1365-2486.2003.00520.x,2003,9.1,0.6325,10,10.1,3.1623,10
obs461,10.1603/0046-225X-32.3.421,2003,31,13.9427,15,60,17.0411,15
obs462,10.1007/s00442-003-1351-z,2003,310,165,9,320,159,9
obs463,10.1007/s00442-003-1351-z,2003,310,165,9,400,159,9
obs464,10.1007/s00442-002-1090-6,2003,860,330,9,920,366,9
obs465,10.1007/s00442-002-1090-6,2003,860,330,9,1000,336,9
obs466,10.1046/j.1570-7458.2003.00037.x,2003,10,3.3308,15,7.5,1.859,15
obs467,10.1046/j.1570-7458.2003.00037.x,2003,6.75,1.9365,15,7.4,1.9365,15
obs468,10.1046/j.1570-7458.2003.00037.x,2003,30,10.8444,15,29,10.8444,15
obs469,10.1046/j.1570-7458.2003.00037.x,2003,106,30.9839,15,106,19.3649,15
obs470,10.1046/j.1570-7458.2003.00037.x,2003,1.85,0.1549,15,2.3,0.3486,15
obs471,10.1046/j.1570-7458.2003.00037.x,2003,10,3.3308,15,6.5,3.2533,15
obs472,10.1046/j.1570-7458.2003.00037.x,2003,6.75,1.9365,15,6.7,1.5492,15
obs473,10.1046/j.1570-7458.2003.00037.x,2003,30,10.8444,15,25,14.33,15
obs474,10.1046/j.1570-7458.2003.00037.x,2003,106,30.9839,15,105,29.0474,15
obs475,10.1046/j.1570-7458.2003.00037.x,2003,1.85,0.1549,15,2,0.7746,15
obs476,10.1007/s00265-003-0601-8,2003,71.5,14.8162,28,64.1,8.3606,28
obs477,10.1139/X03-021,2003,35.3,8.4,4,52,5,4
obs478,10.1139/X03-021,2003,57.2,2.2,4,59,12,4
obs479,10.1139/X03-021,2003,60.1,5,4,76.6,5.6,4
obs480,10.1139/X03-021,2003,23,1.8,4,26.1,3.6,4
obs481,10.1139/X03-021,2003,21.9,1.8,4,19.48,2.6,4
obs482,10.1139/X03-021,2003,504,30,4,579,86,4
obs483,10.1139/X03-021,2003,237,20,4,228,56,4
obs484,10.1139/X03-021,2003,80.4,5.6,4,98.9,11.2,4
obs485,10.1139/X03-021,2003,41.5,9.6,4,41.2,7.8,4
obs486,10.1139/X03-021,2003,53.9,6.6,4,49.5,3.2,4
obs487,10.1139/X03-021,2003,17.1,0.6,4,22.2,3.4,4
obs488,10.1139/X03-021,2003,29.8,0.8,4,23.4,3,4
obs489,10.1139/X03-021,2003,572,22,4,605,36,4
obs490,10.1139/X03-021,2003,253,10,4,264,20,4
obs491,10.1093/treephys/23.2.97,2003,35,7.8384,6,38,7.8384,6
obs492,10.1093/treephys/23.2.97,2003,35,7.8384,6,40.5,7.3485,6
obs493,10.1093/treephys/23.2.97,2003,55,2.9394,6,43.5,3.6742,6
obs494,10.1093/treephys/23.2.97,2003,55,2.9394,6,49,5.6338,6
obs495,10.1007/s00442-003-1327-z,2003,880,380.7063,8,805,143.1184,8
obs496,10.1007/s00442-003-1327-z,2003,880,380.7063,8,780,209.3036,8
obs497,10.1016/S0098-8472(01)00123-X,2002,207.1,61.2372,6,277.1,25.2297,6
obs498,10.1016/S0098-8472(01)00123-X,2002,10.5,2.2045,6,16,10.0429,6
obs499,10.1016/S0098-8472(01)00123-X,2002,2.7,0.1225,6,2.49,0.1225,6
obs500,10.1016/S0098-8472(01)00123-X,2002,74.7,15.9217,6,83.3,15.6767,6
obs501,10.1016/S0098-8472(01)00123-X,2002,0.8,1.9596,6,4,12.0025,6
obs502,10.1016/S0098-8472(01)00123-X,2002,2.97,0.3919,6,2.73,0.147,6
obs503,10.1007/s00442-002-1005-6,2002,73,49.4032,33,194,38.4886,33
obs504,10.1007/s00442-002-1005-6,2002,188,58.5945,33,294,47.1054,33
obs505,10.1007/s00442-002-1005-6,2002,0.64,0.3,9,0.86,0.3,9
obs506,10.1007/s00442-002-1005-6,2002,0.48,0.2298,33,0.48,0.2872,33
obs507,10.1007/s00442-002-1005-6,2002,18.7,7.4679,33,28.9,1.7234,33
obs508,10.1007/s00442-002-1005-6,2002,33,9.4657,35,82.6,49.1035,35
obs509,10.1007/s00442-002-1005-6,2002,145,25.4391,35,174,59.7524,35
obs510,10.1007/s00442-002-1005-6,2002,4.82,2.7,9,7.14,4.2,9
obs511,10.1007/s00442-002-1005-6,2002,11,4.0821,35,11.4,3.9046,35
obs512,10.1007/s00442-002-1005-6,2002,39.1,6.5077,35,48.7,5.3245,35
obs513,10.1007/s00442-002-1005-6,2002,6.51,3.3,9,4.75,4.5,9
obs514,10.1007/s00442-002-1005-6,2002,4.53,2.4,9,6.87,1.8,9
obs515,10.1007/s00442-002-1005-6,2002,12.73,0.9,9,13.56,4.5,9
obs516,10.1007/s00442-002-1005-6,2002,5.2,3,9,7.51,0.6,9
obs517,10.1007/s00442-002-1005-6,2002,2.47,1.8,9,5.42,4.8,9
obs518,10.1007/s00442-002-1005-6,2002,3.72,5.7,9,7.48,4.2,9
obs519,10.1007/s00442-002-1005-6,2002,9.76,11.1,9,14.66,6,9
obs520,10.1093/jexbot/53.367.323,2002,0.13,0.0245,6,0.14,0.0245,6
obs521,10.1093/jexbot/53.367.323,2002,2.68,0.8573,6,4.06,0.7593,6
obs522,10.1093/jexbot/53.367.323,2002,0.05,0.0245,6,0.06,0.0245,6
obs523,10.1093/jexbot/53.367.323,2002,25.4,4.1886,6,31.11,3.2823,6
obs524,10.1093/jexbot/53.367.323,2002,1.71,0.6369,6,1.84,0.6369,6
obs525,10.1093/jexbot/53.367.323,2002,13.41,1.5432,6,17.88,1.9596,6
obs526,10.1093/jexbot/53.367.323,2002,3.19,0.2694,6,2.45,0.2449,6
obs527,10.1078/1439-1791-00095,2002,0.21,0.0866,3,0.12,0.0001,3
obs528,10.1078/1439-1791-00095,2002,0.4,0.1039,3,0.26,0.1559,3
obs529,10.1078/1439-1791-00095,2002,6.8,1.7146,6,7.2,0.9798,6
obs530,10.1078/1439-1791-00095,2002,15.5,6.6136,6,24,2.6944,6
obs531,10.1078/1439-1791-00095,2002,2.72,0.049,6,1.85,0.4899,6
obs532,10.1078/1439-1791-00095,2002,4.9,1.2247,6,6,1.4697,6
obs533,10.1078/1439-1791-00095,2002,0.22,0.0866,3,0.32,0.0001,3
obs534,10.1078/1439-1791-00095,2002,0.63,0.5196,3,1.08,0.3464,3
obs535,10.1078/1439-1791-00095,2002,4.3,1.9596,6,4.8,0.4899,6
obs536,10.1078/1439-1791-00095,2002,23.6,10.5328,6,33.5,5.1439,6
obs537,10.1078/1439-1791-00095,2002,1.91,0.7348,6,1.29,0.2449,6
obs538,10.1078/1439-1791-00095,2002,5.7,0.9798,6,6.6,1.4697,6
obs539,10.1078/1439-1791-00095,2002,0.44,0.0002,3,0.7,0.1732,3
obs540,10.1078/1439-1791-00095,2002,2.9,0.4899,6,6.4,2.2045,6
obs541,10.1078/1439-1791-00095,2002,20.1,2.9394,6,29.7,2.9394,6
obs542,10.1078/1439-1791-00095,2002,2.16,0.2449,6,1.45,0.2449,6
obs543,10.1078/1439-1791-00095,2002,11,2.6944,6,14.1,2.2045,6
obs544,10.1078/1439-1791-00095,2002,0.2,0.0693,3,0.25,0.1039,3
obs545,10.1078/1439-1791-00095,2002,0.6,0.1732,3,0.4,0.2598,3
obs546,10.1078/1439-1791-00095,2002,3.3,0.7348,6,4,0.7348,6
obs547,10.1078/1439-1791-00095,2002,25.9,3.4293,6,26.1,6.3687,6
obs548,10.1078/1439-1791-00095,2002,1.64,0.2449,6,1.7,0.4899,6
obs549,10.1078/1439-1791-00095,2002,5.9,0.9798,6,5.9,0.7348,6
obs550,10.1046/j.1365-2486.2002.00462.x,2002,0.75,0.3578,20,0.56,0.2683,20
obs551,10.1046/j.1365-2486.2002.00462.x,2002,75,67.082,20,40,40.2492,20
obs552,10.1046/j.1365-2486.2002.00462.x,2002,0.75,0.3578,20,1.175,0.1789,20
obs553,10.1046/j.1365-2486.2002.00462.x,2002,75,67.082,20,105,65.2932,20
obs554,10.1046/j.1365-2486.2002.00466.x,2002,16.1,1.7321,3,18,1.7321,3
obs555,10.1046/j.1365-2486.2002.00466.x,2002,9.1,1.5588,3,9,1.7321,3
obs556,10.1046/j.1365-2486.2002.00466.x,2002,14,2.4249,3,14.5,2.9445,3
obs557,10.1046/j.1365-2486.2002.00466.x,2002,17,3.6373,3,15,4.6765,3
obs558,10.1046/j.1365-2486.2002.00466.x,2002,18,3.7932,3,17,6.5818,3
obs559,10.1046/j.1365-2486.2002.00466.x,2002,14.5,3.1177,3,14.8,2.4249,3
obs560,10.1046/j.1365-2486.2002.00466.x,2002,7.1,1.3856,3,5.1,1.2124,3
obs561,10.1046/j.1365-2486.2002.00466.x,2002,14.8,4.8497,3,14,2.7713,3
obs562,10.1046/j.1365-2486.2002.00466.x,2002,17.1,5.1962,3,16.9,4.6765,3
obs563,10.1046/j.1365-2486.2002.00466.x,2002,17.5,5.3694,3,17.8,3.6373,3
obs564,10.1046/j.1365-2486.2002.00466.x,2002,17.5,2.2517,3,15.8,1.7321,3
obs565,10.1046/j.1365-2486.2002.00466.x,2002,2.6,0.6062,3,2.2,0.2944,3
obs566,10.1046/j.1365-2486.2002.00466.x,2002,28.3,1.7321,3,28.7,2.2517,3
obs567,10.1046/j.1365-2486.2002.00466.x,2002,19,0.866,3,20,1.0392,3
obs568,10.1046/j.1365-2486.2002.00466.x,2002,27.5,1.2124,3,27,0.866,3
obs569,10.1038/nature01028,2002,335,102.191,3,320,58.8897,3
obs570,10.1038/nature01028,2002,335,102.191,3,440,58.8897,3
obs571,http://www.iisc.ernet.in/currsci/may102002/1148.pdf,2002,41.07,1.2969,5,32.89,2.2361,5
obs572,http://www.iisc.ernet.in/currsci/may102002/1148.pdf,2002,410,23.4787,5,485,24.1495,5
obs573,http://www.iisc.ernet.in/currsci/may102002/1148.pdf,2002,4.8,0.4919,5,5.9,0.4919,5
obs574,10.1046/j.1365-2486.2002.00506.x,2002,2.51,0.6762,23,3.42,0.9112,23
obs575,10.1046/j.1365-2486.2002.00506.x,2002,0.54,0.1265,10,0.45,0.0949,10
obs576,10.1046/j.1365-2486.2002.00506.x,2002,0.85,0.2214,10,1.43,0.1265,10
obs577,10.1046/j.1365-2486.2002.00553.x,2002,0.79,0.5657,32,0.6,0.3394,32
obs578,10.1046/j.1365-2486.2002.00553.x,2002,25,26.0215,32,27,24.8902,32
obs579,10.1046/j.1365-2486.2002.00553.x,2002,0.79,0.5657,32,0.9,0.396,32
obs580,10.1046/j.1365-2486.2002.00553.x,2002,25,26.0215,32,23,21.496,32
obs581,10.1046/j.1570-7458.2001.00805.x,2001,72,6.9282,12,75,7.2746,12
obs582,10.1046/j.1570-7458.2001.00805.x,2001,5.5,0.6,16,7,0.6,16
obs583,10.1046/j.1570-7458.2001.00805.x,2001,8.4,4.1569,12,6,4.1569,12
obs584,10.1046/j.1570-7458.2001.00805.x,2001,65,16.4,16,50,12,16
obs585,10.1046/j.1570-7458.2001.00805.x,2001,8,4.8,16,11.3,1.84,16
obs586,10.1046/j.1570-7458.2001.00805.x,2001,6.5,1.6,16,4.8,1.92,16
obs587,10.1046/j.1570-7458.2001.00805.x,2001,78,10.4,16,73,6,16
obs588,10.1046/j.1570-7458.2001.00805.x,2001,5.2,2.4,16,6.6,4.32,16
obs589,10.1046/j.1570-7458.2001.00805.x,2001,3.9,1.2,16,3.4,0.24,16
obs590,10.1046/j.1570-7458.2001.00805.x,2001,73,8,16,70,14.8,16
obs591,10.1046/j.1570-7458.2001.00805.x,2001,7,0.56,16,9,4,16
obs592,10.1046/j.1570-7458.2001.00805.x,2001,6.3,2,16,5.5,1.2,16
obs593,10.1046/j.1570-7458.2001.00805.x,2001,73,18.4,16,81,0.0001,16
obs594,10.1046/j.1570-7458.2001.00805.x,2001,12,2.4,16,23,10.4,16
obs595,10.1046/j.1570-7458.2001.00805.x,2001,3.5,0.68,16,2,0.24,16
obs596,0046-225X/01/1119?1126$02.00/0,2001,295,123.3288,10,277,109.731,10
obs597,0046-225X/01/1119?1126$02.00/0,2001,295,123.3288,10,312,140.7214,10
obs598,10.1007/S004420000521,2001,7.2,4.296,64,13.3,6.2,64
obs599,10.1007/S004420000521,2001,13,3.84,64,16.7,6.24,64
obs600,10.1007/S004420000521,2001,11.55,1.696,64,11.6,2.096,64
obs601,10.1007/S004420000521,2001,9.1,1.6,64,9.86,2.4,64
obs602,10.1007/S004420000521,2001,1.55,0.296,64,1.3,0.2,64
obs603,10.1016/S0269-7491(01)00229-9,2001,3.3,0.6008,10,3,0.6325,10
obs604,10.1016/S0269-7491(01)00229-9,2001,10,3.1623,10,12,3.7947,10
obs605,10.1016/S0269-7491(01)00229-9,2001,27,12.6491,10,33,13.2816,10
obs606,10.1016/S0269-7491(01)00229-9,2001,1.8,1.8974,10,1.5,1.8974,10
obs607,10.1016/S0269-7491(01)00229-9,2001,3.3,0.6008,10,3,0.6325,10
obs608,10.1016/S0269-7491(01)00229-9,2001,10,3.1623,10,10.5,3.1623,10
obs609,10.1016/S0269-7491(01)00229-9,2001,27,12.6491,10,28,13.5978,10
obs610,10.1016/S0269-7491(01)00229-9,2001,1.8,1.8974,10,1.7,1.5811,10
