study_id,ecosystem/vegetation type,N addition (kg N ha-1 y-1),addition simplify,Fertilizer type,Fertilizer type simplify,Duration (days),Duration simplify,Species,Needle/broadleaf,C3/C4,Legume/non-legume,Deciduous/evergreen,Organ,Organ simplify 1,Organ simplify 2,mean_trt,mean_ctrl,Δ1,δ15N of fertilizer ‰,Δ2,,SD_trt,SD_ctrl,N_trt,N_ctrl,N,J,S,Hedages d,Vd,Vd*n,w',d',
15 ,herb,360.000 ,>= 200,Mixed,mixed,7300 , > 10 yr,Taraxacum officinale Web.,,C3,non-N-fixing,perennial,above ground plant,shoot,above ground,1.592 ,-1.858 ,3.450 ,,,,0.564 ,1.045 ,3.000 ,3.000 ,20.000 ,0.8000 ,0.8397 ,3.2872 ,1.5671 ,31.3425,0.0319,0.1049 ,
15 ,herb,480.000 ,>= 200,Cattle slurry,manure,7300 , > 10 yr,Taraxacum officinale Web.,,C3,non-N-fixing,perennial,above ground plant,shoot,above ground,3.948 ,-1.858 ,5.806 ,-1.020 ,-6.826 ,,0.332 ,1.045 ,3.000 ,3.000 ,20.000 ,0.8000 ,0.7753 ,5.9908 ,3.6574 ,73.1489,0.0137,0.0819 ,
15 ,herb,200.000 ,>= 200,NH4NO3,NH4NO3,7300 , > 10 yr,Trifolium repens L. / Trifolium pratense L.,,C3,N-fixing,perennial,above ground plant,shoot,above ground,-1.062 ,-0.796 ,-0.265 ,8.880 ,9.145 ,,0.199 ,0.265 ,3.000 ,3.000 ,20.000 ,0.8000 ,0.2346 ,-0.9051 ,0.7349 ,14.6986,0.0680,-0.0616 ,
15 ,herb,240.000 ,>= 200,Cattle slurry,manure,7300 , > 10 yr,Trifolium repens L. / Trifolium pratense L.,,C3,N-fixing,perennial,above ground plant,shoot,above ground,-0.597 ,-0.796 ,0.199 ,8.880 ,8.681 ,,0.166 ,0.265 ,3.000 ,3.000 ,20.000 ,0.8000 ,0.2213 ,0.7196 ,0.7098 ,14.1963,0.0704,0.0507 ,
15 ,herb,360.000 ,>= 200,Mixed,mixed,7300 , > 10 yr,Trifolium repens L. / Trifolium pratense L.,,C3,N-fixing,perennial,above ground plant,shoot,above ground,-0.896 ,-0.796 ,-0.100 ,,,,0.282 ,0.265 ,3.000 ,3.000 ,20.000 ,0.8000 ,0.2738 ,-0.2908 ,0.6737 ,13.4743,0.0742,-0.0216 ,
15 ,herb,480.000 ,>= 200,Cattle slurry,manure,7300 , > 10 yr,Trifolium repens L. / Trifolium pratense L.,,C3,N-fixing,perennial,above ground plant,shoot,above ground,-0.265 ,-0.796 ,0.531 ,8.880 ,8.349 ,,0.083 ,0.265 ,3.000 ,3.000 ,20.000 ,0.8000 ,0.1966 ,2.1597 ,1.0554 ,21.1075,0.0474,0.1023 ,
18 ,herb,60.000 ,< 100,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,0.651 ,0.491 ,0.160 ,0.000 ,-0.160 ,-1.280 ,0.260 ,0.434 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.3578 ,0.3585 ,0.6774 ,14.9023,0.0671,0.0241 ,
18 ,herb,80.000 ,< 100,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,0.942 ,0.491 ,0.451 ,0.000 ,-0.451 ,,0.139 ,0.434 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.3221 ,1.1198 ,0.7712 ,16.9657,0.0589,0.0660 ,
18 ,herb,90.000 ,< 100,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,0.671 ,0.491 ,0.180 ,0.000 ,-0.180 ,,0.382 ,0.434 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.4087 ,0.3531 ,0.6771 ,14.8952,0.0671,0.0237 ,
18 ,herb,120.000 ,100-200,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,1.212 ,0.491 ,0.721 ,0.000 ,-0.721 ,,0.139 ,0.434 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.3221 ,1.7917 ,0.9342 ,20.5519,0.0487,0.0872 ,
18 ,herb,135.000 ,100-200,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,1.333 ,0.491 ,0.842 ,0.000 ,-0.842 ,,0.156 ,0.434 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.3261 ,2.0650 ,1.0220 ,22.4846,0.0445,0.0918 ,
18 ,herb,180.000 ,100-200,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,1.242 ,0.491 ,0.751 ,0.000 ,-0.751 ,,0.347 ,0.434 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.3929 ,1.5301 ,0.8618 ,18.9591,0.0527,0.0807 ,
18 ,herb,35.000 ,< 100,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,0.922 ,0.611 ,0.311 ,0.000 ,-0.311 ,,0.087 ,0.174 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.1372 ,1.8111 ,0.9400 ,20.6804,0.0484,0.0876 ,
18 ,herb,70.000 ,< 100,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,1.824 ,0.611 ,1.212 ,0.000 ,-1.212 ,,0.069 ,0.174 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.1322 ,7.3384 ,5.1543 ,113.3949,0.0088,0.0647 ,
18 ,herb,100.000 ,100-200,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,2.014 ,0.611 ,1.403 ,0.000 ,-1.403 ,,0.069 ,0.174 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.1322 ,8.4907 ,6.6743 ,146.8345,0.0068,0.0578 ,
18 ,herb,115.000 ,100-200,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,2.806 ,0.611 ,2.194 ,0.000 ,-2.194 ,,0.382 ,0.174 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.2966 ,5.9195 ,3.5867 ,78.9069,0.0127,0.0750 ,
18 ,herb,117.000 ,100-200,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,2.435 ,0.611 ,1.824 ,0.000 ,-1.824 ,,0.104 ,0.174 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.1431 ,10.1940 ,9.3265 ,205.1827,0.0049,0.0497 ,
18 ,herb,130.000 ,100-200,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,2.555 ,0.611 ,1.944 ,0.000 ,-1.944 ,,0.937 ,0.174 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.6740 ,2.3074 ,1.1104 ,24.4279,0.0409,0.0945 ,
18 ,herb,135.000 ,100-200,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,2.355 ,0.611 ,1.743 ,0.000 ,-1.743 ,,0.121 ,0.174 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.1498 ,9.3111 ,7.8913 ,173.6094,0.0058,0.0536 ,
18 ,herb,150.000 ,100-200,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,3.176 ,0.611 ,2.565 ,0.000 ,-2.565 ,,0.399 ,0.174 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.3078 ,6.6674 ,4.3712 ,96.1673,0.0104,0.0693 ,
18 ,herb,25.000 ,< 100,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,1.894 ,1.172 ,0.721 ,0.000 ,-0.721 ,,0.100 ,0.110 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.1053 ,5.4793 ,3.1686 ,69.7085,0.0143,0.0786 ,
18 ,herb,50.000 ,< 100,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,2.144 ,1.172 ,0.972 ,0.000 ,-0.972 ,,0.090 ,0.110 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.1007 ,7.7211 ,5.6347 ,123.9629,0.0081,0.0623 ,
18 ,herb,75.000 ,< 100,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,2.064 ,1.172 ,0.892 ,0.000 ,-0.892 ,,0.090 ,0.110 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.1007 ,7.0844 ,4.8490 ,106.6783,0.0094,0.0664 ,
18 ,herb,100.000 ,100-200,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,2.796 ,1.172 ,1.623 ,0.000 ,-1.623 ,,0.080 ,0.110 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.0964 ,13.4744 ,15.7967 ,347.5281,0.0029,0.0388 ,
18 ,herb,95.000 ,< 100,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,2.856 ,1.172 ,1.683 ,0.000 ,-1.683 ,,0.090 ,0.110 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.1007 ,13.3727 ,15.5690 ,342.5177,0.0029,0.0390 ,
18 ,herb,100.000 ,100-200,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,3.056 ,1.172 ,1.884 ,0.000 ,-1.884 ,,0.100 ,0.110 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.1053 ,14.3070 ,17.7241 ,389.9301,0.0026,0.0367 ,
18 ,herb,150.000 ,100-200,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,2.465 ,1.172 ,1.293 ,0.000 ,-1.293 ,,0.150 ,0.110 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.1318 ,7.8460 ,5.7966 ,127.5251,0.0078,0.0615 ,
18 ,herb,195.000 ,100-200,NH4NO3,NH4NO3,,,plant,,,,,whole plant,whole plant,whole plant,3.968 ,1.172 ,2.796 ,0.000 ,-2.796 ,,0.130 ,0.110 ,3.000 ,3.000 ,22.000 ,0.8000 ,0.1207 ,18.5352 ,29.2961 ,644.5138,0.0016,0.0288 ,
20 ,herb,150.000 ,100-200,Urea,urea,730 ,< 3 yr,Poa pratensis,,C3,non-N-fixing,perennial,leaf,leaf,above ground,3.680 ,5.090 ,-1.410 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,3.000 ,0.8000 ,0.5306 ,-2.1258 ,1.0432 ,3.1297,0.3195,-0.6792 ,
20 ,herb,150.000 ,100-200,Urea,urea,730 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,leaf,leaf,above ground,0.380 ,5.650 ,-5.270 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,3.000 ,0.8000 ,0.5306 ,-7.9453 ,5.9273 ,17.7819,0.0562,-0.4468 ,
20 ,herb,150.000 ,100-200,Urea,urea,730 ,< 3 yr,Festuca valida,,C3,non-N-fixing,perennial,leaf,leaf,above ground,2.600 ,6.500 ,-3.900 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,3.000 ,0.8000 ,0.5306 ,-5.8798 ,3.5477 ,10.6431,0.0940,-0.5525 ,
23 ,herb,500.000 ,>= 200,Urine,manure,10 ,< 3 yr,herbages,,,,,shoot,shoot,above ground,-10.800 ,1.100 ,-11.900 ,1.200 ,13.100 ,4.000 ,1.039 ,0.346 ,3.000 ,3.000 ,3.000 ,0.8000 ,0.7746 ,-12.2903 ,13.2542 ,39.7627,0.0251,-0.3091 ,
23 ,herb,501.000 ,>= 200,Urine,manure,10 ,< 3 yr,herbages,,,,,root,root,below ground,4.500 ,2.000 ,2.500 ,1.200 ,-1.300 ,,1.559 ,0.866 ,3.000 ,3.000 ,3.000 ,0.8000 ,1.2610 ,1.5861 ,0.8763 ,2.6289,0.3804,0.6033 ,
23 ,herb,502.000 ,>= 200,Urine,manure,10 ,< 3 yr,herbages,,,,,whole plant,whole plant,whole plant,3.000 ,2.000 ,1.000 ,1.200 ,0.200 ,,1.039 ,0.866 ,3.000 ,3.000 ,3.000 ,0.8000 ,0.9566 ,0.8363 ,0.7250 ,2.1749,0.4598,0.3845 ,
25 ,herb,50.000 ,< 100,NH4NO3,NH4NO3,2555 ,3-10 yr,Maianthemum canadense,,C3,non-N-fixing,perennial,leaf,leaf,above ground,5.049 ,-1.177 ,6.226 ,0.000 ,-6.226 ,-6.316 ,0.439 ,0.507 ,4.000 ,4.000 ,2.000 ,0.8696 ,0.4745 ,11.4104 ,8.6374 ,17.2748,0.0579,0.6605 ,
25 ,herb,150.000 ,100-200,NH4NO3,NH4NO3,2555 ,3-10 yr,Trientalis borealis,,C3,non-N-fixing,perennial,leaf,leaf,above ground,4.038 ,-2.368 ,6.406 ,0.000 ,-6.406 ,,1.317 ,0.507 ,4.000 ,4.000 ,2.000 ,0.8696 ,0.9980 ,5.5811 ,2.4468 ,4.8936,0.2043,1.1405 ,
26 ,herb,60.000 ,< 100,NH4NO3,NH4NO3,,,Lolium perenne L.,,C3,non-N-fixing,perennial,shoot,shoot,above ground,6.190 ,5.540 ,0.650 ,-0.440 ,-1.090 ,-1.090 ,1.310 ,0.150 ,3.000 ,3.000 ,1.000 ,0.8000 ,0.9324 ,0.5577 ,0.6926 ,0.6926,1.4439,0.8053 ,
28 ,herb,32.000 ,< 100,Urea,urea,5475 , > 10 yr,Deschampsia flexuosa ,,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.008 ,-2.004 ,1.996 ,-10.800 ,-12.796 ,-12.878 ,0.985 ,0.358 ,2.000 ,2.000 ,6.000 ,0.5714 ,0.7411 ,1.5391 ,1.2961 ,7.7767,0.1286,0.1979 ,
28 ,herb,48.000 ,< 100,Urea,urea,5475 , > 10 yr,Deschampsia flexuosa ,,C3,non-N-fixing,perennial,shoot,shoot,above ground,-1.520 ,-2.004 ,0.484 ,-10.800 ,-11.284 ,,0.048 ,0.358 ,2.000 ,2.000 ,6.000 ,0.5714 ,0.2554 ,1.0816 ,1.1462 ,6.8775,0.1454,0.1573 ,
28 ,herb,64.000 ,< 100,Urea,urea,5475 , > 10 yr,Deschampsia flexuosa ,,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.512 ,-2.004 ,1.492 ,-10.800 ,-12.292 ,,0.131 ,0.358 ,2.000 ,2.000 ,6.000 ,0.5714 ,0.2695 ,3.1628 ,2.2504 ,13.5024,0.0741,0.2342 ,
28 ,herb,96.000 ,< 100,Urea,urea,5475 , > 10 yr,Deschampsia flexuosa ,,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.004 ,-2.004 ,2.000 ,-10.800 ,-12.800 ,,0.179 ,0.358 ,2.000 ,2.000 ,6.000 ,0.5714 ,0.2830 ,4.0381 ,3.0383 ,18.2299,0.0549,0.2215 ,
28 ,herb,128.000 ,100-200,Urea,urea,5475 , > 10 yr,Deschampsia flexuosa ,,C3,non-N-fixing,perennial,shoot,shoot,above ground,0.897 ,-2.004 ,2.901 ,-10.800 ,-13.701 ,,0.220 ,0.358 ,2.000 ,2.000 ,6.000 ,0.5714 ,0.2973 ,5.5764 ,4.8870 ,29.3223,0.0341,0.1902 ,
28 ,herb,160.000 ,100-200,Urea,urea,5475 , > 10 yr,Deschampsia flexuosa ,,C3,non-N-fixing,perennial,shoot,shoot,above ground,1.591 ,-2.004 ,3.595 ,-10.800 ,-14.395 ,,0.055 ,0.358 ,2.000 ,2.000 ,6.000 ,0.5714 ,0.2561 ,8.0204 ,9.0409 ,54.2455,0.0184,0.1479 ,
30 ,herb,86.000 ,< 100,,,63 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,4.588 ,4.971 ,-0.382 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-0.5764 ,0.6944 ,51.3825,0.0195,-0.0112 ,
30 ,herb,86.000 ,< 100,,,103 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,5.853 ,5.441 ,0.412 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.6208 ,0.6988 ,51.7098,0.0193,0.0120 ,
30 ,herb,86.000 ,< 100,,,138 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,5.500 ,4.794 ,0.706 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,1.0642 ,0.7610 ,56.3174,0.0178,0.0189 ,
30 ,herb,86.000 ,< 100,,,165 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,5.265 ,4.324 ,0.941 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,1.4190 ,0.8345 ,61.7497,0.0162,0.0230 ,
30 ,herb,86.000 ,< 100,,,192 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,5.176 ,4.794 ,0.382 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.5764 ,0.6944 ,51.3825,0.0195,0.0112 ,
30 ,herb,86.000 ,< 100,,,224 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,5.147 ,3.529 ,1.618 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,2.4388 ,1.1623 ,86.0124,0.0116,0.0284 ,
30 ,herb,86.000 ,< 100,,,348 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,5.176 ,5.529 ,-0.353 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-0.5321 ,0.6903 ,51.0794,0.0196,-0.0104 ,
30 ,herb,86.000 ,< 100,,,403 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,5.471 ,6.324 ,-0.853 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-1.2859 ,0.8045 ,59.5306,0.0168,-0.0216 ,
30 ,herb,86.000 ,< 100,,,445 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,4.029 ,4.971 ,-0.941 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-1.4190 ,0.8345 ,61.7497,0.0162,-0.0230 ,
30 ,herb,86.000 ,< 100,,,476 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,4.912 ,4.647 ,0.265 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.3991 ,0.6799 ,50.3154,0.0199,0.0079 ,
30 ,herb,86.000 ,< 100,,,507 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,6.147 ,6.529 ,-0.382 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-0.5764 ,0.6944 ,51.3825,0.0195,-0.0112 ,
30 ,herb,86.000 ,< 100,,,548 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,6.441 ,7.088 ,-0.647 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-0.9755 ,0.7460 ,55.2020,0.0181,-0.0177 ,
30 ,herb,86.000 ,< 100,,,583 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,5.441 ,5.794 ,-0.353 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-0.5321 ,0.6903 ,51.0794,0.0196,-0.0104 ,
30 ,herb,86.000 ,< 100,,,63 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,1.853 ,0.088 ,1.765 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,2.6605 ,1.2565 ,92.9842,0.0108,0.0286 ,
30 ,herb,86.000 ,< 100,,,103 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,1.118 ,-0.029 ,1.147 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,1.7294 ,0.9159 ,67.7759,0.0148,0.0255 ,
30 ,herb,86.000 ,< 100,,,138 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,0.265 ,-0.412 ,0.676 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,1.0199 ,0.7533 ,55.7476,0.0179,0.0183 ,
30 ,herb,86.000 ,< 100,,,165 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,1.118 ,-0.265 ,1.382 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,2.0841 ,1.0286 ,76.1181,0.0131,0.0274 ,
30 ,herb,86.000 ,< 100,,,192 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,0.059 ,-0.118 ,0.176 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.2661 ,0.6726 ,49.7698,0.0201,0.0053 ,
30 ,herb,86.000 ,< 100,,,224 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-0.176 ,-0.912 ,0.735 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,1.1086 ,0.7691 ,56.9116,0.0176,0.0195 ,
30 ,herb,86.000 ,< 100,,,348 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,1.265 ,0.676 ,0.588 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.8869 ,0.7322 ,54.1835,0.0185,0.0164 ,
30 ,herb,86.000 ,< 100,,,403 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,1.176 ,-0.353 ,1.529 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,2.3058 ,1.1097 ,82.1200,0.0122,0.0281 ,
30 ,herb,86.000 ,< 100,,,445 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-0.676 ,-0.794 ,0.118 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.1774 ,0.6693 ,49.5273,0.0202,0.0036 ,
30 ,herb,86.000 ,< 100,,,476 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-0.559 ,-1.206 ,0.647 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.9755 ,0.7460 ,55.2019,0.0181,0.0177 ,
30 ,herb,86.000 ,< 100,,,507 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-0.588 ,-0.882 ,0.294 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.4434 ,0.6831 ,50.5459,0.0198,0.0088 ,
30 ,herb,86.000 ,< 100,,,548 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-0.941 ,-1.265 ,0.324 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.4878 ,0.6865 ,50.8005,0.0197,0.0096 ,
30 ,herb,86.000 ,< 100,,,583 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-0.794 ,-0.912 ,0.118 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.1774 ,0.6693 ,49.5273,0.0202,0.0036 ,
30 ,herb,140.000 ,100-200,,,63 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,2.716 ,4.971 ,-2.255 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-3.3993 ,1.6296 ,120.5914,0.0083,-0.0282 ,
30 ,herb,140.000 ,100-200,,,103 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,5.048 ,5.441 ,-0.393 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-0.5928 ,0.6960 ,51.5005,0.0194,-0.0115 ,
30 ,herb,140.000 ,100-200,,,138 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,4.576 ,4.794 ,-0.218 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-0.3294 ,0.6757 ,50.0023,0.0200,-0.0066 ,
30 ,herb,140.000 ,100-200,,,165 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,4.723 ,4.324 ,0.400 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.6026 ,0.6969 ,51.5729,0.0194,0.0117 ,
30 ,herb,140.000 ,100-200,,,192 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,4.517 ,4.794 ,-0.278 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-0.4184 ,0.6813 ,50.4128,0.0198,-0.0083 ,
30 ,herb,140.000 ,100-200,,,224 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,3.720 ,3.529 ,0.190 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.2867 ,0.6735 ,49.8401,0.0201,0.0058 ,
30 ,herb,140.000 ,100-200,,,348 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,4.900 ,5.529 ,-0.629 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-0.9484 ,0.7416 ,54.8797,0.0182,-0.0173 ,
30 ,herb,140.000 ,100-200,,,403 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,2.834 ,6.324 ,-3.490 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-5.2610 ,2.9732 ,220.0183,0.0045,-0.0239 ,
30 ,herb,140.000 ,100-200,,,445 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,4.782 ,4.971 ,-0.188 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-0.2839 ,0.6734 ,49.8303,0.0201,-0.0057 ,
30 ,herb,140.000 ,100-200,,,476 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,4.694 ,4.647 ,0.047 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.0704 ,0.6671 ,49.3639,0.0203,0.0014 ,
30 ,herb,140.000 ,100-200,,,507 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,5.461 ,6.529 ,-1.068 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-1.6104 ,0.8828 ,65.3260,0.0153,-0.0247 ,
30 ,herb,140.000 ,100-200,,,548 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,6.111 ,7.088 ,-0.978 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-1.4738 ,0.8477 ,62.7276,0.0159,-0.0235 ,
